smiles,dE0
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]=[C:5]([H:13])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])=[O:6])([H:7])([H:8])[H:9].[N:4]#[C:5][H:13],76.44065
[O:1]([C:2]([C:3]([C:4](=[O:5])[C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8]>>[H:13][H:15].[O:1]([C:2]([C:3]([C:4](=[O:5])[C:6](=[O:7])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8],96.75984
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O+:7]=[C:6]([N:5]([C-:3]([C:4]([H:14])([H:15])[H:16])[H:13])[H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10],93.91644
[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[O:7][C:6](=[C:4]=[O:5])[H:11])([H:8])([H:9])[H:10],55.12325
[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9]>>[C:1](/[N:2]=[C:3](/[C:4]([C:5]#[N:6])([H:10])[H:12])[H:11])([H:7])([H:8])[H:9],81.37893000000001
[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8]>>[C:3](=[C:4]([H:12])[H:13])([O:7][C:6]([C:5]([H:8])([H:14])[H:15])([H:16])[H:17])[H:11].[O:1]=[C:2]([H:9])[H:10],99.13246
[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C@@:5]2([H:14])[O:6][C@@:7]12[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C-:5]([H:14])[O+:6]=[C:7]1[H:15])([H:8])([H:9])[H:10],55.13681
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]#[C:5][C:6](=[O:7])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[C:4](=[C:2](/[C:3]([H:12])([H:13])[H:14])[H:11])[C+:5]=[C:6]([O-:7])[H:15])([H:8])([H:9])[H:10],77.88946999999999
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])/[C:5](=[N:6]/[H:14])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[H:11])([H:8])([H:9])[H:10].[C:4]1([H:12])([H:13])[C:5](=[O:7])[N:6]1[H:14],58.51328
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C@:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([C:6]([H:12])([H:13])[H:15])[C:7][H:14])[H:8],65.87786
[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7]>>[O:1](/[N:2]=[C:3](\[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8])[H:7],69.49016999999999
[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4](=[O:5])[C:6]1([H:12])[H:13])([H:7])([H:8])[H:9]>>[C:1]([N+:2]12[C:3]([H:10])([H:11])[C-:4]([O:5]1)[C:6]2([H:12])[H:13])([H:7])([H:8])[H:9],133.10646
[O:1]([C:2]([C:3](=[O:4])[H:9])([C:5](=[O:6])[H:10])[H:8])[H:7]>>[O:1]([C@@:2]1([H:8])[C@@:3]2([H:9])[O:4][C@:5]1([H:10])[O:6]2)[H:7],70.45425
[C:1]([n:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([H:12])[c:6]1[H:13])([H:7])([H:8])[H:9]>>[C-:1]([N+:2]1=[C:6]([H:13])[C:5]([H:12])=[C:4]([H:11])[C:3]1([H:8])[H:10])([H:7])[H:9],92.61838
[O:1]=[C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[N:5]=[C:6]([H:12])[O:7]1)[H:8]>>[O-:1][C:2](=[C:3]1[C:4]([H:10])([H:11])[N:5]([H:9])[C:6]([H:12])=[O+:7]1)[H:8],72.82497
[C:1]([C:2]([C@@:3]([O:4][H:14])([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[C:3](=[C:5](\[O:7][H:19])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[O:4]([C:6]([H:16])([H:17])[H:18])[H:14],112.2079
[C:1](#[C:2][c:3]1[c:4]([H:9])[c:5]([H:10])[c:6]([H:11])[o:7]1)[H:8]>>[C:1](#[C:2]/[C:3](=[C:4](/[C:5]#[C:6][H:10])[H:9])[O:7][H:11])[H:8],79.58136999999999
[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C:3]([H:10])=[C:4]([H:11])[C@@:6]1([H:13])[N:5]2[H:12],54.007290000000005
[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7]>>[N:1](=[C:2]1/[O:3][C:4]([H:9])([H:10])[C-:5]=[N+:6]1[H:8])\[H:7],85.0832
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N+:1]([C:2]1=[C:3]=[N:4][C-:5]([H:10])[O:6]1)([H:7])([H:8])[H:9],90.50363
[O:1]=[C:2]([N:3]([C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])[H:7]>>[H:7][H:8].[O:1]=[C:2]=[N:3][C:4]([C:5]#[N:6])([H:9])[H:10],79.18522
[C:1]([C:2]([O:3][H:11])([C:4](=[O:5])[H:12])[C:6](=[O:7])[H:13])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([O:3][H:11])=[C:4](\[O:5][H:8])[H:12])([C:6](=[O:7])[H:13])([H:9])[H:10],73.31133
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:4](=[C:5]([O:6][H:8])[H:14])([H:12])[H:13].[O:1]([C:2](=[C:3]([H:10])[H:11])[H:9])[H:7],60.67016
[O:1]([C:2]([C:3]([O:4]/[C:5](=[N:6]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:2]([O:4][C:3]([N:6]([C:5][H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7],134.40061
[c:1]1([H:7])[n:2][c:3]([H:8])[n:4][c:5]([H:9])[n:6]1>>[C:1]1([H:7])=[N+:2]=[C-:3][N:4]=[C:5]([H:9])[N:6]1[H:8],109.41642
[C:1]([C:2]1([O:3][H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([O:3][H:10])[C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])[H:9].[H:8][H:11],109.74435
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C-:3]([N:5]([C:6](=[O+:7][C:4]([H:14])([H:15])[H:16])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],97.66233
[C:1]([C:2]([C:3]#[C:4][C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C:4]=[C:5]([O:6][H:14])[H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],72.75133000000001
[n:1]1([H:6])[n:2][c:3]([H:7])[c:4]([H:8])[n:5]1>>[N:1]1([H:6])[N-:2][C:3]([H:7])=[C+:4][N:5]1[H:8],81.81857
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:5]=[C:6]1[H:14])([H:7])([H:8])[H:9],75.95356
[O:1]([C:2]([C:3]#[N:4])([H:6])[H:7])[H:5]>>[O:1]([N:4]=[C:3]=[C:2]([H:6])[H:7])[H:5],92.54939
[C:1]([C:2]([C:3]([C:4]#[N:5])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3](=[C:4]=[N:5][H:12])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],91.21991
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]2([C:5]([H:10])([H:11])[O:6]2)[C:7]1([H:12])[H:13]>>[O:1]=[C:2]([C:7]([C@@:4]1([C:3][H:8])[C:5]([H:10])([H:11])[O:6]1)([H:12])[H:13])[H:9],79.29186
[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C:6]1)([H:11])[H:12])([H:8])([H:9])[H:10].[C:7]([H:16])([H:17])([H:18])[H:19],96.62577
[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C:3]([O:4]/[C:5](=[C:6](\[O:7][H:15])[H:14])[H:13])([H:10])[H:12])[H:11])([H:8])[H:9],89.40635
[C:1]([C@@:2]([C:3]([O:4][H:14])([H:12])[H:13])([N:5]([C:6](=[O:7])[H:16])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3][H:12])([N:5]([C:6](=[O:7])[H:16])[H:15])[H:11])([H:8])([H:9])[H:10].[O:4]([H:13])[H:14],76.27711
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:5]1([N:6]([H:13])[H:14])[N:4]([H:12])[C:3]([H:11])=[C:2]=[C:7]1[H:15])([H:8])([H:9])[H:10],104.56186
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9]>>[N:1]([C:2]#[N+:3][C-:4]([O:5][H:10])/[C:6](=[N:7]/[H:12])[H:11])([H:8])[H:9],52.9924
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([H:12])[c:6]1[H:13])([H:7])([H:8])[H:9]>>[C:1](=[C:2]1[C+:3]([H:10])[N:4]([H:11])[C:5]([H:12])=[C-:6]1)([H:8])[H:9].[H:7][H:13],119.1851
[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](/[N:3]=[C:4](/[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],42.28152
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:11]>>[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([H:11])[H:12].[C:4]1[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],95.96501
[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([C:5](=[O:6])[H:15])([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1](=[N+:2]([C:3]([H:10])([H:11])[H:12])[C:4](=[C:5]([O-:6])[H:15])[H:13])([H:8])[H:9].[H:7][H:14],61.60152
[C:1]([n:2]1[n:3][c:4]([H:11])[o:5][c:6]1=[O:7])([H:8])([H:9])[H:10]>>[C:1]([N:2]=[C:6]1[O:5][O:7]1)([H:8])([H:9])[H:10].[N:3]#[C:4][H:11],121.33028
[C:1]([C@@:2]1([H:11])[O:3][C:4](=[O:5])[C:6]([H:12])=[C:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[C:7]([C:6](=[C:4]=[O:5])[H:12])([H:11])[H:13])([H:8])([H:9])[H:10],48.63816
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C@:4]1([H:12])[O:5][C:6]2([H:13])[H:14]>>[C:1]1([H:7])([H:8])[C:2][C:6]([H:13])([H:14])[O:5][C@:4]1([C:3]([H:9])([H:10])[H:11])[H:12],69.59121
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23>>[C:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C:4]([H:11])([H:12])[C:5]([H:8])([H:13])[N:6]12)[H:7],87.78411
[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@@:3]3([H:10])[C@:4]([H:11])([N:5]3[H:12])[C@:6]12[H:13],82.96093
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][N+:7]12[C-:3]([H:8])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13],84.91972
[O:1]([C:2]([c:3]1[n:4][o:5][c:6]([H:11])[c:7]1[H:12])([H:9])[H:10])[H:8]>>[O:1](/[N:4]=[C:3]1\[C:2]([H:9])([H:10])[C@@:7]1([C:6](=[O:5])[H:11])[H:12])[H:8],94.54324
[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:4](=[O:5])[H:12])([H:10])[H:11])=[C:6]([H:13])[H:14])([H:7])([H:8])[H:9],39.74464
[C:1]([N:2]([C:3](=[O:4])[N:5]([H:10])[H:11])[H:9])([H:6])([H:7])[H:8]>>[C:1]([O:4][C:3](=[N:2][H:9])[N:5]([H:10])[H:11])([H:6])([H:7])[H:8],75.63158
[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([C:5]([H:15])([H:16])[H:17])=[C:6]([H:18])[C:7]1([H:14])[H:19])([H:8])([H:9])[H:10],77.2327
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C-:5]#[O+:6].[C:1]([C:2]([C:3](=[C:4]([H:13])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],75.49971
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[N:5]=[C:6]([H:12])[O:7]1>>[O:1]([C:2]1=[C:3]([H:8])[C:4]([H:10])([H:11])[N:5]=[C:6]([H:12])[O:7]1)[H:9],69.9806
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N+:5]1([H:12])[C-:6]2[H:13])[H:7],91.21864
[C:1]([C:2]([C:3]([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:4]([O+:6]=[C-:5][H:15])([H:14])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],74.78499000000001
[C:1]([C:2](=[O:3])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13])([H:7])([H:8])[H:9]>>[C:1]([C+:2]([O:3][H:12])[C@@:4]1([H:10])[C-:5]([H:11])[N:6]1[H:13])([H:7])([H:8])[H:9],99.3929
[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[O:4][C@@:5]([C:3][H:12])([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],100.41996
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6]#[N:7])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C@:3]([O:4][H:14])([H:13])[C:5]([H:15])([H:16])[C:6][N:7]1[H:12])([H:8])([H:9])[H:10],91.69093
[C:1]([C:2](=[O:3])[C:4]#[C:5][H:9])([H:6])([H:7])[H:8]>>[C:1]([C-:2]=[O+:3][C:4]#[C:5][H:9])([H:6])([H:7])[H:8],100.92323
[C:1]([C:2]([C:3]([C:4]([C:5]([H:15])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[H:9])([H:6])([H:7])[H:8].[C:4](=[C:5]([H:16])[H:17])([H:13])[H:14].[H:10][H:15],92.84471
[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[C@@:6]([C:5](=[O:4])[H:13])([O:7][H:15])[H:14])([H:8])([H:9])[H:10],57.10278
[N:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([O:6][H:12])[n:7]1)([H:8])[H:9]>>[N:1]([C:2]1=[N:7][C:5]([O:6][H:12])=[N:4][C:3]1([H:10])[H:11])([H:8])[H:9],43.180620000000005
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:3](/[C:4]([C:5]([C:6]([O:7][H:12])([H:18])[H:19])([H:16])[H:17])([H:14])[H:15])[H:13])[H:11])([H:8])([H:9])[H:10],63.25617
[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([H:12])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][C@@:4]1([H:14])[O:5][C:6]1([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],103.72397
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][c:5]1[H:9]>>[N+:1]1([H:6])=[C-:2][C:3]([H:7])([H:8])[N:4]=[C:5]1[H:9],60.79603
[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8]>>[N:1](=[C:2]1[C-:3]([H:9])[N+:4]([H:8])([H:10])[C:5]([H:11])=[N:6]1)[H:7],116.19069
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]1[H:12]>>[O:1]1[C@@:2]2([H:8])[C@:3]1([H:7])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]2[H:12],88.35836
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]1[H:17])[H:8]>>[O:1]=[C:2]([C:3]([H:9])([H:10])[H:11])/[C:7](=[C:6](\[C:5]([C:4]([H:8])([H:12])[H:13])([H:14])[H:15])[H:16])[H:17],102.94779
[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2]=[C:3]([C:4]([C:5](=[O:6])[H:10])([H:9])[H:11])[H:8])[H:7],60.53205
[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10].[C:3]1([H:11])=[C:6]([H:14])[O:5][C:4]1([H:12])[H:13],113.25747
[C:1]([C:2]1=[C:3]([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([C:2]#[C:3][C:4]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9].[O:5]=[C:6]([H:13])[H:14],103.66502
[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[N:6])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O+:3][C:4](=[C:5]=[N-:6])[H:11])[H:10])([H:7])([H:8])[H:9],49.48946
[N:1]([C:2](=[O:3])[N:4]([C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])[H:10])([H:8])[H:9]>>[C:6](=[O:7])([H:13])[H:14].[N:1]([C:2](=[O:3])[N:4]([C:5]([H:11])([H:12])[H:15])[H:10])([H:8])[H:9],73.72005
[C:1]([c:2]1[c:3]([H:11])[c:4]([N:5]([H:12])[H:13])[c:6]([H:14])[o:7]1)([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:3]([H:11])=[C:4]([N:5]([H:12])[H:13])[C:6]([H:8])([H:14])[O:7]1)([H:9])[H:10],81.437
[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])/[c:5](=[N:6]/[H:13])[o:7]1)([H:8])([H:9])[H:10],57.39028
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]1[C:5]([H:14])([H:15])[C:6]1([H:16])[H:17])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])=[N+:4]1[C-:5]([H:15])[C:6]1([H:16])[H:17])([H:7])([H:8])[H:9].[H:10][H:14],79.02475
[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O+:4]=[C-:3][H:11])([C:5]#[C:6][H:12])[H:10])([H:7])([H:8])[H:9],77.40803000000001
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][c:5]1[H:9]>>[N:1]1([H:6])[C:2]([H:7])=[C:3]([H:8])[N:4]([H:9])[C:5]1,68.07706
[O:1]([C:2]([C:3]1([O:4][H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])([H:8])[H:9])[H:7]>>[O:1]([C:2](=[C:3]1[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:8])[H:7].[O:4]([H:9])[H:10],79.64426999999999
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:4]1([C:5]([C:6]#[C:7][H:17])([H:15])[H:16])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:4](=[C:3]([H:12])[H:13])[H:14])([C:7](=[C:6]=[C:5]([H:15])[H:16])[H:17])[H:11])([H:8])([H:9])[H:10],62.41605
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15]>>[C:1]1([H:8])([H:9])[C:2][C@@:7]2([H:15])[C:3]([H:10])([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14],63.5428
[O:1]=[C:2]([C:3]#[C:4][C:5]#[N:6])[H:7]>>[O:1]=[C:2]([C:3](=[C-:4])[N+:6]#[C:5])[H:7],92.82848
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[C:6]([H:16])=[C:7]2[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:7]([H:17])[C@:6]2([H:16])[C:3]([H:11])([H:12])[C@:4]2([H:13])[C:5]1([H:14])[H:15])([H:8])([H:9])[H:10],36.21077
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([O:5][H:14])([C:6](=[O:7])[H:15])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:4](/[O:5][H:14])[H:13])[H:11])([H:8])([H:9])[H:10].[O:3]([C:6](=[O:7])[H:15])[H:12],56.793330000000005
[C:1]([C:2]([O:3][H:11])([C:4](=[O:5])[H:12])[C:6](=[O:7])[H:13])([H:8])([H:9])[H:10]>>[C:1]1([H:9])([H:10])[C@:2]2([O:3][H:11])[C@@:4]1([H:12])[O:5][C@@:6]2([O:7][H:8])[H:13],78.61265999999999
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]([H:12])=[N:6][C:7]1([H:13])[H:14])[H:8]>>[O:1]([C:3]([O:4]/[C:5](=[N:6]\[C:7]([C:2][H:9])([H:13])[H:14])[H:12])([H:10])[H:11])[H:8],122.51648
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([O:5][H:13])([C:6]1([H:14])[H:15])[C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:16])[C:3]([H:11])([H:12])[C@:4]([O:5][H:13])([C:7][H:17])[C:6]1([H:14])[H:15])([H:8])([H:9])[H:10],76.49489
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6]1)([H:7])([H:8])[H:9]>>[C:1]([C@:5]1([H:13])[O:4][C:3]([H:11])([H:12])[C:2]([H:10])=[N:6]1)([H:7])([H:8])[H:9],115.91029
[N:1]([c:2]1[n:3][o:4][c:5]([H:9])[n:6]1)([H:7])[H:8]>>[C:5](#[N:6])[H:9].[N:1]([C:2]#[N+:3][O-:4])([H:7])[H:8],67.41909
[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11])[H:7]>>[O:1]([N:2]1[C:3](=[C:4]([H:8])[H:9])[C:6]([H:10])([H:11])[O:5]1)[H:7],51.76093
[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7]>>[O:1]([N+:6]1=[C:2]=[N:3][N:4]([H:8])[C-:5]1[H:9])[H:7],136.11418
[C:1]([C@@:2]([C:3]#[C:4][H:11])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([C:3]#[C:4][H:11])([N+:6]#[C-:5])[H:10])([H:7])([H:8])[H:9],58.35034
[C:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([H:12])[n:6]1[H:13])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C:3]([H:10])[C:4]([H:11])([H:13])[C:5]([H:12])=[N:6]1)([H:7])([H:8])[H:9],44.77018
